#1.3
5849	40	16	13
id	gene_id	new_ID	gene_name	Gene.description..RefSeq.	Gene.description..PATRIC.	Gene.description..KEGG..based.on.PA14	KO.term	Category	Feature.Type	PAO1_ID	Length..nucleotides.	Length..amino.acids.	Molecular.Weight..predicted.	Isoelectric.Point..predicted.	Subcellular.Localization..Confidence.Class.	gene.num	MOCP_0193:rhamnose:0.00000%:CRISPRi_noguide:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi_ctrlg:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi_rhlR:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi_folA:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi_gyrA:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-gyrB:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-parC:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-ssb:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-lptA:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi_lptD:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-lptE:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-dxr:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-lpxC:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-mreB:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-leuS:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-rpoB:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-rpsL:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-rplJ:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-murA:600min:A	MOCP_0193:rhamnose:0.00000%:CRISPRi-pbpA:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_ctrlg:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_rhlR:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_folA:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_gyrA:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-gyrB:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-parC:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-ssb:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-lptA:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_lptD:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi_noguide:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-lptE:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-dxr:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-lpxC:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-mreB:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-leuS:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-rpoB:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-rpsL:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-rplJ:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-murA:600min:A	MOCP_0193:rhamnose:0.05000%:CRISPRi-pbpA:600min:A
PA14_16710	PA14_16710	PA14_RS06700	yeaZ	hypothetical protein	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	K14742	core genome single copy	CDS	PA3685	681	227	24.2	4.78	Cytoplasmic Membrane [Class 3]	gene1375	0.6432	0.9798	0.1926	-0.8134	0.0187	-0.4206	0.7375	-0.0722	0.3551	0.416	0.3301	-0.8753	0.0718	-0.4196	-0.0373	-0.3131	-0.2824	-0.6057	-0.785	0.571	1.0635	0.8728	0.6113	-1.0512	-1.3295	0.8591	0.1462	-3.3935	-0.282	1.1564	0.3333	0.3781	-1.6172	-0.6383	-0.0414	-1.8436	-0.0075	-1.2476	-1.121	0.5607
PA14_16720	PA14_16720	PA14_RS06705	pemA	PemA	hypothetical protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA3684	348	116	12.1	5.08	Unknown [Class 3]	gene1376	0.0999	0.5849	0.5285	0.2977	-0.9734	0.2499	-0.4503	0.1083	0.2658	-0.6288	0.9812	0.7776	0.5169	0.0159	0.1784	0.5283	0.6963	0.3027	0.0836	0.2094	0.8138	0.6837	0.7685	-1.208	-0.3334	0.4166	-0.5709	-0.6011	0.1901	0.2032	-0.8678	-0.3254	-0.9305	-0.4926	-0.1109	-0.4953	-0.0835	-1.0716	-1.3413	-0.3746
PA14_16730	PA14_16730	PA14_RS06710		hypothetical protein	UPF0759 protein YecE	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA3683	867	289	32.5	6.31	Cytoplasmic [Class 3]	gene1377	-0.6669	0.4991	-0.3674	0.921	-1.2319	0.9233	0.3563	0.1297	0.0844	0.253	-0.0768	1.2669	-0.1555	0.2109	0.265	1.2384	-0.1872	-0.0443	-0.2059	0.5379	-0.3217	0.1967	-0.098	0.2686	1.5077	-0.7039	-0.5235	-2.4004	-1.7774	0.4258	0.2661	0.1117	-0.0105	0.7497	-0.3778	0.1712	-0.225	-0.7749	-0.3861	0.4504
PA14_16740	PA14_16740	PA14_RS06715		hypothetical protein	PEP phosphonomutase and related enzymes	oxaloacetate decarboxylase [EC:4.1.1.112]	K01003	core genome single copy	CDS	PA3682	825	275	29.1	4.92	Unknown [Class 3]	gene1378	-0.1092	0.9587	0.5562	0.1016	0.1027	-0.2773	0.324	-0.254	0.3955	0.1148	-0.0428	0.5281	-0.7519	-0.0629	0.483	0.726	0.7408	1.0158	-0.4444	-0.0893	-0.6471	0.6448	0.8998	-0.2211	0.2656	-0.0417	-0.7635	-1.3434	-0.8778	-0.4017	0.221	0.153	0.5114	-0.0346	0.7017	-0.169	-1.0138	-0.4152	-0.4824	0.7553
PA14_16750	PA14_16750	PA14_RS06720		hypothetical protein	RNA binding S1 domain protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA3681	696	232	25.9	9.75	Unknown [Class 3]	gene1379	0.1705	0.4967	-0.1544	0.4342	0.5254	0.4158	-1.0803	0.0766	0.5089	-0.3815	0.1507	1.0718	-0.1222	-0.988	0.4319	-0.7004	0.3666	0.1935	-0.0778	0.3026	-1.4945	0.3429	0.2005	-0.2257	-0.9515	-1.3782	0.6329	0.7525	0.0368	0.5514	0.0125	0.1548	-0.3612	0.3227	0.2305	0.177	0.9159	0.8074	0.7432	0.6505
PA14_16770	PA14_16770	PA14_RS06725		hypothetical protein	16S rRNA (guanine(1516)-N(2))-methyltransferase (EC 2.1.1.242)	16S rRNA (guanine1516-N2)-methyltransferase [EC:2.1.1.242]	K15984	core genome single copy	CDS	PA3680	786	262	27.9	8.23	Cytoplasmic [Class 3]	gene1380	-0.5128	0.1803	-1.0473	3.1747	-0.5995	-0.6924	1.7872	-0.1583	-0.714	0.8804	0.2835	0.021	0.0809	-0.3985	-0.3995	-0.346	-0.6616	-1.7871	-0.8171	-0.0182	-0.8999	0.1665	2.3004	-0.8122	-0.5912	1.3366	-0.4411	0.0434	-0.7906	-0.7466	-0.8161	-0.6506	-0.4272	0.6299	-0.66	-0.5232	2.8661	0.5345	0.1327	1.0245
PA14_16780	PA14_16780	PA14_RS06730		hypothetical protein	Cytochrome P450	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA3679	1278	426	48.8	10.08	Cytoplasmic [Class 3]	gene1381	0.7687	-0.8855	0.2834	-0.2982	0.0779	-0.1706	0.3201	-0.5478	0.2476	0.7578	-0.3329	-0.9236	-0.2408	-0.6288	-1.1998	-0.3869	-0.3588	-0.9526	-0.3104	-0.9478	-0.3134	-0.0692	-0.0291	0.7197	0.6004	0.648	0.9648	1.365	0.0299	0.5972	-0.4521	-1.0988	0.7127	-0.1428	-0.2982	0.0309	1.3385	1.6782	0.1829	-0.1824
PA14_16790	PA14_16790	PA14_RS06735		TetR family transcriptional regulator	Transcriptional regulator, AcrR family	TetR/AcrR family transcriptional regulator, mexJK operon transcriptional repressor	K18301	core genome single copy	CDS	PA3678	639	213	23.2	6.25	Cytoplasmic [Class 3]	gene1382	-0.9027	1.1146	-0.2359	-0.2755	0.2044	0.2455	0.446	-0.1747	-0.6322	0.0146	0.0158	-0.1249	0.3163	0.5079	0.4432	0.9229	0.4508	0.0923	0.2679	1.1244	-0.2064	-0.0696	-0.7434	-0.5654	-1.1897	0.5646	-0.4329	1.2893	-0.3295	-0.7548	-0.1209	-0.2701	2.457	0.3969	-1.2359	-0.6289	-0.4663	-1.7206	1.5576	0.276
PA14_16800	PA14_16800	PA14_RS06740		efflux transmembrane protein	Multidrug efflux system, membrane fusion component => MexJ of MexJK-OprM/OpmH system	membrane fusion protein, multidrug efflux system	K18302	core genome single copy	CDS	PA3677	1104	368	40.1	9.81	Cytoplasmic Membrane [Class 3]	gene1383	-0.5689	-0.0723	0.652	0.1865	-0.2317	0.2384	-0.1121	-0.0883	-0.5818	-0.1685	-0.8599	0.5232	0.78	-0.1877	1.1953	0.6293	0.0129	0.1384	0.323	-0.1927	-0.3182	-0.3142	-0.9632	-0.8238	-0.6911	0.6361	-0.4651	4.4953	-0.7737	-0.863	1.2076	-1.1451	4.5266	0.9116	0.4751	-0.5369	0.2716	-1.4337	2.8746	0.3576
PA14_16820	PA14_16820	PA14_RS06745		efflux transmembrane protein	Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexK of MexJK-OprM/OpmH system	multidrug efflux pump	K18303	core genome single copy	CDS	PA3676	3078	1026	113.3	6.87	Cytoplasmic Membrane [Class 3]	gene1384	-0.8081	0.0511	0.0618	0.5404	0.1035	0.6197	0.5915	-0.1938	-0.3563	-0.3139	-0.5206	0.8107	0.6188	-0.2246	0.7301	0.7249	0.3681	0.6355	0.6558	0.1717	-0.6936	0.5767	-1.7399	-1.7695	-2.2657	-0.0046	-1.1757	4.857	-0.0128	-1.4497	0.4436	-2.9345	5.1096	0.0032	-0.75	-1.3655	-2.7131	-3.119	2.6784	-0.3374
PA14_16830	PA14_16830	PA14_RS06750		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA3675	681	227	23.6	9.42	Unknown [Class 3]	gene1385	0.2749	1.1158	-0.3064	0.3075	-1.0558	1.1331	1.5031	1.3459	0.4159	0.3644	1.0259	-0.5362	-0.1154	-0.6207	0.2949	0.2944	-0.0567	0.0457	-0.3856	0.0477	0.3477	0.1398	0.5234	-2.1717	-1.0623	-0.3261	0.7101	-1.5383	0.0643	0.9088	-0.4239	0.408	-0.4546	-0.6036	-0.9858	2.638	-0.3043	0.2192	-1.4456	0.1362
PA14_16840	PA14_16840	PA14_RS06755		lipoprotein	Lipoprotein-related protein	putative lipoprotein	K09914	core genome single copy	CDS	PA3674	399	133	14.4	8.47	Unknown [Class 3]	gene1386	0.1023	1.3449	0.7807	0.98	-0.9667	-0.2144	0.7589	0.1952	0.3215	0.4385	0.7205	0.0356	0.7066	0.7289	0.3904	0.5885	0.633	0.5622	-0.0301	1.1414	-0.2512	-0.3324	-0.2992	-3.203	-2.5891	0.3257	-0.4226	-1.9832	0.4543	-0.2899	-0.0444	-1.1527	-0.7746	0.0034	-0.1755	0.6553	-2.7212	-0.8105	-0.8826	0.2392
PA14_16860	PA14_16860	PA14_RS06760	plsB	glycerol-3-phosphate acyltransferase	Glycerol-3-phosphate acyltransferase (EC 2.3.1.15)	glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15]	K00631	core genome single copy	CDS	PA3673	2505	835	94.8	9.71	Cytoplasmic Membrane [Class 3]	gene1387	0.0657	-0.6974	-0.451	-0.4047	0.631	0.0114	-0.1093	0.4585	-0.4525	-0.4792	-0.4177	-0.7697	-0.7054	-0.4804	-0.7525	-0.946	-0.7883	-0.381	-0.9309	-0.6533	-0.116	0.1126	-0.6268	0.5902	0.6214	0.0266	1.8242	0.8258	0.3404	1.0935	0.7581	1.186	0.2407	0.5905	0.9439	1.2439	1.2287	2.3957	0.9705	0.7835
PA14_16870	PA14_16870	PA14_RS06765		ABC transporter ATP-binding protein	Gliding motility-associated ABC transporter ATP-binding protein GldA	ABC-2 type transport system ATP-binding protein	K01990	core genome single copy	CDS	PA3672	924	308	33.4	6.96	Cytoplasmic [Class 3]	gene1388	-0.7466	-0.1008	-0.2477	0.1488	0.6191	0.5054	-0.3611	-0.0286	-0.3154	0.3274	0.0333	1.3117	0.3538	0.2699	-0.5046	-0.1216	0.6169	-0.1689	0.3004	0.0325	-0.1584	0.5195	-0.626	-1.0824	-1.3207	-0.7957	0.2746	-1.6435	-0.4243	0.2892	0.2591	-0.0543	-0.9287	0.0214	0.6367	-2.7809	-0.7392	0.5594	-0.6819	0.0462
PA14_16880	PA14_16880	PA14_RS06770		ABC transporter permease	Gliding motility-associated ABC transporter permease protein GldF	ABC-2 type transport system permease protein	K01992	core genome single copy	CDS	PA3671	735	245	26.9	5.9	Cytoplasmic Membrane [Class 3]	gene1389	-0.1411	-0.1481	0.0268	0.5524	0.3717	0.0452	-0.2505	-0.225	1.5569	-0.257	0.0838	-0.4918	-0.3386	-1.6448	-0.4922	-0.7491	-0.7175	-0.3508	0.0187	0.2696	0.5069	-0.5492	1.1387	0.3433	-1.0819	-1.144	0.8824	4.4615	-0.279	-0.5278	-0.0533	-0.7103	0.1466	-0.0209	-0.0329	-0.0037	0.6325	2.6521	0.5092	0.7741
PA14_16890	PA14_16890	PA14_RS06775		auxiliary component of ABC transporter	Gliding motility-associated ABC transporter substrate-binding protein GldG	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA3670	1848	616	68.3	5.17	Cytoplasmic Membrane [Class 3]	gene1390	-0.1719	-0.3317	-0.1528	0.0766	1.1762	-0.9548	-0.8452	2.8668	0.1618	-0.0081	0.3055	-0.5193	0.696	-0.2376	-0.0106	-0.7416	-0.7703	0.2009	-0.5426	0.0605	-1.2471	-1.5052	-0.4518	0.623	0.0869	-1.1122	3.2993	1.9977	-0.4412	-0.2464	0.1378	0.1739	0.5695	-0.4454	0.7087	-0.2449	0.5526	3.9778	0.3998	0.2963
PA14_16910	PA14_16910	PA14_RS06780		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA3669	981	327	36.4	9.77	Unknown (This protein may have multiple localization sites) [Class 3]	gene1391	0.2765	0.7758	-0.2725	0.0733	1.3729	-0.4123	-0.5272	1.0378	0.3683	-0.469	0.2472	-0.4888	-0.4815	0.3465	-0.2564	-0.6581	-0.8104	-0.3407	0.1005	-0.2793	-1.6085	-1.0564	-0.8134	0.8688	-0.0139	-0.7296	0.8883	1.1331	0.1218	-0.353	0.271	0.4873	0.8685	0.1692	1.044	0.8952	1.1514	2.3291	0.8251	0.3937
PA14_16920	PA14_16920	PA14_RS06785		hypothetical protein					CDS	PA3668	423	141	15.9	6.35	Cytoplasmic [Class 3]	gene1392	0.6402	-0.3652	0.0136	0.3989	-1.1042	0.3985	0.1161	0.3917	0.2917	0.3634	0.7354	-0.4239	0.2233	0.5181	0.8745	0.5051	0.6357	0.0437	0.1874	0.574	0.1843	0.3633	-0.2637	0.1629	0.8033	0.6736	-0.5425	-0.7136	-0.9481	-0.5399	-0.3648	-0.2666	-0.3673	-0.6646	-0.0395	-2.2979	0.3267	-1.0809	-0.0675	-1.4192
PA14_16930	PA14_16930	PA14_RS06790	csdA	pyridoxal-phosphate dependent protein	Cysteine desulfurase (EC 2.8.1.7) => sulfur transfer pathway protein CsdA	cysteine sulfinate desulfinase [EC:4.4.1.-]	K01766	core genome single copy	CDS	PA3667	1206	402	43.3	6.31	Cytoplasmic [Class 3]	gene1393	0.1342	0.9864	-0.3693	-0.407	-0.339	-0.4529	-0.5416	-0.384	-0.0368	0.6029	0.2056	-0.8249	-0.6599	-0.3371	0.063	-0.5792	-0.3735	0.1907	-0.2913	-0.142	0.1474	0.3911	0.231	0.2842	0.7527	2.277	-0.8102	0.5023	-0.4227	-0.2287	-0.0948	-0.0233	1.6243	-0.1809	-1.0319	-2.1637	0.357	-0.7532	1.478	-0.6822
PA14_16950	PA14_16950	PA14_RS06795	dapD	tetrahydrodipicolinate succinylase	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]	K00674	core genome single copy	CDS	PA3666	1035	345	36	5.97	Unknown [Class 3]	gene1394	0.16	0.0961	0.5161	0.2034	-1.0854	-8e-04	-0.1325	-0.4919	-0.0866	-0.1567	-0.9024	-1.0995	-0.4123	-1.3396	-1.2261	-1.2971	-1.6279	-0.7122	-0.538	-0.5238	1.3419	0.8381	1.0349	0.8509	2.0409	0.9021	0.0819	-1.1061	0.3939	1.4497	0.0825	0.4927	1.2609	0.4667	-0.4558	0.469	-0.045	-0.2553	0.5056	0.2598
PA14_16960	PA14_16960	PA14_RS06800		amino acid transporter LysE	Putative threonine efflux protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA3665	624	208	21.8	11.82	Cytoplasmic Membrane [Class 3]	gene1395	-0.5636	-0.2421	0.0758	-0.1201	-1.0633	0.5926	0.0155	-1.001	-0.5567	-0.1297	6e-04	0.5933	0.5669	0.4331	-0.4094	-0.0719	0.2802	-0.0112	0.4633	0.4563	-0.6024	0.0377	0.1887	1.332	0.5078	0.2372	-0.0059	-4.0468	-0.6745	-0.8422	-0.838	-0.2737	-1.8104	0.297	-0.1765	-1.0669	-1.9464	-2.8337	-2.9554	0.7698
PA14_16970	PA14_16970	PA14_RS06805		arsenate reductase	FIG138056: a glutathione-dependent thiol reductase	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA3664	348	116	13.1	8.22	Unknown [Class 3]	gene1396	-0.9075	0.9163	0.2891	-0.1107	-1.4914	0.613	-0.2406	-1.7634	-0.0319	-0.4556	-0.2764	-0.3789	0.1859	0.5914	-0.658	0.6171	0.2331	1.1867	-0.1302	0.0168	1.0799	1.0296	0.1646	0.0349	1.0138	1.2327	-0.6345	-1.6179	-0.144	0.0987	-0.5058	0.4232	-0.4764	0.0836	-0.469	-1.1742	-0.062	-1.0655	-1.6258	0.1575
PA14_16980	PA14_16980	PA14_RS06810		hypothetical protein	hypothetical protein	uncharacterized protein	K06940	core genome single copy	CDS	PA3663	354	118	12.7	5.15	Unknown [Class 3]	gene1397	0.3968	-1.0503	0.4869	0.2143	0.3589	-0.8191	0.3921	-0.2509	-0.2815	0.4583	-0.3334	-0.6853	-0.047	-1.0698	-0.7229	-0.6351	2.8859	-0.3574	0.9295	-1.2029	0.8686	0.8425	0.0297	0.1994	0.3443	-0.3558	0.4942	0.3555	1.4859	0.3414	-0.945	-0.4828	-1.3901	-0.7907	0.5009	0.0531	4.0912	1.1178	-0.0051	0.2748
PA14_16990	PA14_16990	PA14_RS06815		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	core genome single copy	CDS	PA3662	294	98	11	4.3	Unknown [Class 3]	gene1398	-1.2978	-0.5249	-1.0218	-0.5483	-1.3352	-0.0502	-0.5516	-0.5415	-0.9948	-0.7256	0.0014	0.144	0.8192	0.7071	0.8798	1.0591	0.6519	0.8554	0.3039	-0.0927	0.3387	0.2521	-0.5429	-0.5178	-0.0411	1.0568	-0.7434	3.005	0.6124	-0.4009	0.8386	-0.4704	3.5594	1.3474	-0.194	-1.6889	-2.3962	-3.8929	-0.2545	0.2447
PA14_17000	PA14_17000	PA14_RS06820		hypothetical protein	hypothetical protein	No KO term assigned	No KO term assigned	accessory genome	CDS	PA3661	360	120	12.3	7.18	Unknown [Class 3]	gene1399	-0.306	1.0232	0.3708	0.3967	-0.6649	-0.0202	-0.2877	-1.385	-0.9132	0.2434	0.0758	0.0861	-0.7177	-0.5748	-0.6129	-0.1521	-0.4069	-0.4498	-0.4141	-0.5461	0.8108	0.3652	0.0571	2.7244	2.9442	0.5808	0.1324	-0.7845	1.1247	-0.851	-0.7008	-0.3599	-0.774	-0.3027	-1.8047	-0.3962	0.3116	0.3915	1.9875	0.2584
PA14_17010	PA14_17010	PA14_RS06825	yjcE	Na(+)/H(+) exchanger protein	Na+/H+ antiporter	monovalent cation:H+ antiporter, CPA1 family	K03316	core genome single copy	CDS	PA3660	1746	582	63.7	9.48	Cytoplasmic Membrane [Class 3]	gene1400	-0.6003	-0.131	-0.8363	-1.2896	-0.4558	-0.7764	2.8426	-0.7155	-0.9498	-0.7372	-1.1899	-0.3164	-0.2306	-0.4621	4.0193	1.8103	-0.0388	-0.6466	-0.2128	-0.7863	0.8556	0.7628	0.4718	0.7409	0.5158	0.9402	-0.23	0.2136	0.4197	0.2832	0.3636	0.5578	0.9698	0.6178	4.4019	0.2106	-0.8031	-2.0854	0.0122	-0.0735
PA14_17030	PA14_17030	PA14_RS06830	dapC	succinyldiaminopimelate transaminase	N-succinyl-L,L-diaminopimelate aminotransferase (EC 2.6.1.17), type 2	N-succinyldiaminopimelate aminotransferase [EC:2.6.1.17]	K14267	core genome single copy	CDS	PA3659	1209	403	44.6	5.49	Cytoplasmic [Class 3]	gene1401	0.4666	-0.0781	0.0584	-1.1528	0.3632	0.0321	-1.3069	-0.1132	-0.1406	0.4264	-0.0464	-0.789	-0.969	-0.0044	-0.4792	1.7047	0.6325	0.1599	0.1323	-0.1181	-0.6637	-0.7266	-0.0607	2.5336	1.9222	-0.8184	0.5079	1.4498	-0.1596	-0.8252	0.6696	0.0664	0.741	-0.6152	0.1534	1.7637	0.6424	3.1906	-0.1729	-0.8064
PA14_17040	PA14_17040	PA14_RS06835	glnD	PII uridylyl-transferase	[Protein-PII] uridylyltransferase (EC 2.7.7.59) / [Protein-PII]-UMP uridylyl-removing enzyme	[protein-PII] uridylyltransferase [EC:2.7.7.59]	K00990	core genome single copy	CDS	PA3658	2703	901	103.4	5.46	Cytoplasmic [Class 3]	gene1402	0.4301	0.8332	0.2931	0.3957	-0.3732	-0.0018	-0.1255	-0.1362	0.2627	0.9973	-0.6199	-0.4762	0.0342	-0.5658	-0.8872	-1.7387	-0.4263	-0.3898	-0.3361	-0.5912	1.2086	1.2454	0.9945	1.7877	1.3522	0.635	0.1262	-1.6396	0.326	1.0665	-0.1996	0.6749	-0.3873	0.3252	-0.7303	-0.1178	0.0749	-1.3198	-0.7309	0.3769
PA14_17050	PA14_17050	PA14_RS06840	map	methionine aminopeptidase	Methionine aminopeptidase (EC 3.4.11.18)	methionyl aminopeptidase [EC:3.4.11.18]	K01265	core genome single copy	CDS	PA3657	786	262	29.1	6.29	Cytoplasmic [Class 3]	gene1403	0.3809	-0.1458	0.2952	0.398	-1.8753	-0.1843	0.1933	-0.9848	-1.133	-0.5827	0.0237	-0.1894	0.1449	-0.1164	0.0088	-0.4609	-0.2699	0.3282	-0.3166	-0.6085	0.9746	1.0876	0.519	1.048	2.3704	1.0033	-1.194	-3.8758	-0.5414	0.5896	0.3589	0.6207	-0.283	0.1861	-0.671	-0.9882	0.0615	-1.5957	-2.2108	0.2875
PA14_17060	PA14_17060	PA14_RS06845	rpsB	30S ribosomal protein S2	SSU ribosomal protein S2p (SAe)	small subunit ribosomal protein S2	K02967	core genome single copy	CDS	PA3656	741	247	27.3	8.95	Cytoplasmic [Class 3]	gene1404	0.2931	0.3532	0.1241	-0.078	-0.596	-0.2371	-0.0701	-0.0114	-0.1169	-0.3335	-0.8636	-0.5582	-0.3944	-0.699	-0.6773	-0.3555	-0.4713	-0.5333	-0.5929	-0.8382	1.1675	1.1081	0.7839	1.1015	1.6478	1.4396	0.8086	-5.5537	0.3052	0.7102	0.7116	1.027	-1.2196	0.9542	-0.5552	-0.493	-0.4249	1.5624	-0.7757	1.178
PA14_17070	PA14_17070	PA14_RS06850	tsf	elongation factor Ts	Translation elongation factor Ts	elongation factor Ts	K02357	core genome single copy	CDS	PA3655	870	290	30.7	4.95	Cytoplasmic [Class 3]	gene1405	0.3933	-0.2515	-0.0336	0.1941	-0.0887	-0.5982	-0.2953	-0.0848	-0.0862	-0.1133	-1.1964	-0.729	-0.5502	-0.5147	-0.455	-0.4971	-0.2522	-0.9648	-0.5527	-0.6527	1.1206	1.3211	1.4042	1.4749	1.904	1.4681	1.3285	-4.558	0.8559	1.1684	0.6236	1.4862	-0.8959	1.3013	-0.1013	0.5342	-0.1777	-0.0922	0.326	2.1639
PA14_17080	PA14_17080	PA14_RS06855	pyrH	uridylate kinase	Uridine monophosphate kinase (EC 2.7.4.22)	uridylate kinase [EC:2.7.4.22]	K09903	core genome single copy	CDS	PA3654	738	246	26.3	5.38	Cytoplasmic [Class 3]	gene1406	0.3667	-0.7085	-0.9327	-1.2468	-0.1172	-0.0965	-0.9916	0.0593	-0.4818	-0.5456	-0.3986	-0.3116	-1.83	-0.391	-0.9279	-1.7953	-0.5295	-0.4176	-0.3226	-0.4328	-0.2702	-0.1602	0.3035	1.9561	2.1577	0.2422	1.6291	0.7489	1.0432	0.0474	0.5108	0.7118	0.0703	0.3693	-0.2799	4.6062	1.549	4.9479	0.595	0.2756
PA14_17100	PA14_17100	PA14_RS06860	frr	ribosome recycling factor	Ribosome recycling factor	ribosome recycling factor	K02838	core genome single copy	CDS	PA3653	558	186	20.5	5.91	Cytoplasmic [Class 3]	gene1407	-0.7892	0.0806	-0.865	-0.3369	-1.2654	-0.1761	0.2327	-0.2987	-0.2084	-0.8867	-1.0537	-0.328	0.2241	0.3884	-0.1823	0.1904	0.1143	0.1061	-0.1279	-0.0685	0.1042	0.8119	-0.1075	0.4355	0.7217	0.4116	-0.3336	-2.9625	-0.4329	-0.5487	0.8739	-0.9916	0.5942	1.1774	-1.8148	7.0609	-0.7756	3.3443	-0.1585	1.0471
PA14_17110	PA14_17110	PA14_RS06865	uppS	UDP pyrophosphate synthetase	Undecaprenyl diphosphate synthase (EC 2.5.1.31)	undecaprenyl diphosphate synthase [EC:2.5.1.31]	K00806	core genome single copy	CDS	PA3652	756	252	28.1	7.51	Cytoplasmic [Class 3]	gene1408	-0.1622	-0.1068	-0.0979	-1.1961	-0.7141	-1.434	-0.5375	-0.2994	-0.1327	0.6455	-0.8206	-0.2214	-0.1279	-0.7639	-0.6862	-0.0045	-0.3928	-1.3204	-0.0048	-0.3572	0.0979	-0.3334	-0.3901	1.4667	0.8017	0.3216	0.6545	-1.7619	-0.17	-0.4973	0.1794	-0.791	0.5121	-0.4098	-2.2185	0.8133	1.6068	3.7902	0.6222	0.7042
PA14_17120	PA14_17120	PA14_RS06870	cdsA	phosphatidate cytidylyltransferase	Phosphatidate cytidylyltransferase (EC 2.7.7.41)	phosphatidate cytidylyltransferase [EC:2.7.7.41]	K00981	core genome single copy	CDS	PA3651	816	272	28.9	10.32	Cytoplasmic Membrane [Class 3]	gene1409	0.0531	-0.3479	-0.3679	-0.8284	-0.2218	-1.396	-0.6046	-0.1494	0.0242	-0.9869	-0.274	-0.9672	-0.7579	-1.0421	0.8837	-1.0192	-0.5921	-0.8337	-0.483	-0.0103	0.0023	-0.5345	-0.1582	1.6721	1.044	0.3726	0.6213	-0.2567	0.4047	-0.3306	-0.7068	0.3099	1.5909	-0.3253	0.0206	1.9652	2.8242	3.8931	1.9586	0.1685
