"title","organism","cell_line","pert_id","pert_iname","pert_dose","pert_dose_unit","pert_idose","pert_time","pert_time_unit","pert_itime","pert_type","category","project_id","replicate_id","project_plate_id_384well","strain_id","molecule","single_or_paired_end","instrument_model","processed_data_file_count","processed_data_file_zscore","raw_file1_combined","raw_file2_combined"
"MOC_1779:a22:200.00000uM:90min:PA14:MOC_1779_1:r1","UCBPP-PA14","PA14","a22","A22",200,"uM","200.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","a22_200uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","a22_200uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:a22:200.00000uM:90min:PA14:MOC_1779_1:r2","UCBPP-PA14","PA14","a22","A22",200,"uM","200.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","a22_50uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","a22_50uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:a22:200.00000uM:90min:PA14:MOC_1779_1:r3","UCBPP-PA14","PA14","a22","A22",200,"uM","200.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","a22_50uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","a22_50uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:a22:400.00000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","a22","A22",400,"uM","400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","a22_400uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","a22_400uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:a22:400.00000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","a22","A22",400,"uM","400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","a22_400uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","a22_400uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:a22:400.00000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","a22","A22",400,"uM","400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","a22_400uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","a22_400uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:a22:800.00000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","a22","A22",800,"uM","800.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","a22_800uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","a22_800uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:a22:800.00000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","a22","A22",800,"uM","800.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","a22_800uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","a22_800uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:a22:800.00000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","a22","A22",800,"uM","800.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","a22_800uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","a22_800uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:carb:12800.00000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","carb","Carbenicillin",12800,"uM","12800.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","carb_12800uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","carb_12800uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:carb:12800.00000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","carb","Carbenicillin",12800,"uM","12800.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","carb_12800uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","carb_12800uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:carb:12800.00000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","carb","Carbenicillin",12800,"uM","12800.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","carb_12800uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","carb_12800uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:carb:1600.00000uM:90min:PA14:MOC_1779_1:r1","UCBPP-PA14","PA14","carb","Carbenicillin",1600,"uM","1600.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","carb_1600uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","carb_1600uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:carb:1600.00000uM:90min:PA14:MOC_1779_1:r2","UCBPP-PA14","PA14","carb","Carbenicillin",1600,"uM","1600.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","carb_1600uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","carb_1600uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:carb:1600.00000uM:90min:PA14:MOC_1779_1:r3","UCBPP-PA14","PA14","carb","Carbenicillin",1600,"uM","1600.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","carb_1600uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","carb_1600uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:carb:6400.00000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","carb","Carbenicillin",6400,"uM","6400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","carb_6400uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","carb_6400uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:carb:6400.00000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","carb","Carbenicillin",6400,"uM","6400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","carb_6400uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","carb_6400uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:carb:6400.00000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","carb","Carbenicillin",6400,"uM","6400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","carb_6400uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","carb_6400uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:ceftaz:1600.00000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","ceftaz","Ceftazidime",1600,"uM","1600.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","ceftaz_1600uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","ceftaz_1600uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:ceftaz:1600.00000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","ceftaz","Ceftazidime",1600,"uM","1600.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","ceftaz_1600uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","ceftaz_1600uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:ceftaz:1600.00000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","ceftaz","Ceftazidime",1600,"uM","1600.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","ceftaz_1600uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","ceftaz_1600uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:ceftaz:800.00000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","ceftaz","Ceftazidime",800,"uM","800.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","ceftaz_800uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","ceftaz_800uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:ceftaz:800.00000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","ceftaz","Ceftazidime",800,"uM","800.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","ceftaz_800uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","ceftaz_800uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:ceftaz:800.00000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","ceftaz","Ceftazidime",800,"uM","800.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","ceftaz_800uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","ceftaz_800uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:cip:0.19500uM:90min:PA14:MOC_1779_1:r1","UCBPP-PA14","PA14","cip","Ciprofloxacin",0.195,"uM","0.19500uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","cipro_0.195uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","cipro_0.195uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:cip:0.19500uM:90min:PA14:MOC_1779_1:r2","UCBPP-PA14","PA14","cip","Ciprofloxacin",0.195,"uM","0.19500uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","cipro_0.195uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","cipro_0.195uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:cip:0.19500uM:90min:PA14:MOC_1779_1:r3","UCBPP-PA14","PA14","cip","Ciprofloxacin",0.195,"uM","0.19500uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","cipro_0.195uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","cipro_0.195uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:cip:0.78000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","cip","Ciprofloxacin",0.78,"uM","0.78000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","cipro_0.78125uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","cipro_0.78125uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:cip:0.78000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","cip","Ciprofloxacin",0.78,"uM","0.78000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","cipro_0.78125uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","cipro_0.78125uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:cip:0.78000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","cip","Ciprofloxacin",0.78,"uM","0.78000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","cipro_0.78125uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","cipro_0.78125uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:cip:1.56000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","cip","Ciprofloxacin",1.56,"uM","1.56000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","cipro_1.5625uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","cipro_1.5625uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:cip:1.56000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","cip","Ciprofloxacin",1.56,"uM","1.56000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","cipro_1.5625uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","cipro_1.5625uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:cip:1.56000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","cip","Ciprofloxacin",1.56,"uM","1.56000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","cipro_1.5625uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","cipro_1.5625uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:cisp:200.00000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","cisp","Cisplatin",200,"uM","200.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","cisplat_200uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","cisplat_200uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:cisp:200.00000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","cisp","Cisplatin",200,"uM","200.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","cisplat_200uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","cisplat_200uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:cisp:200.00000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","cisp","Cisplatin",200,"uM","200.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","cisplat_200uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","cisplat_200uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:cisp:400.00000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","cisp","Cisplatin",400,"uM","400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","cisplat_400uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","cisplat_400uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:cisp:400.00000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","cisp","Cisplatin",400,"uM","400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","cisplat_400uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","cisplat_400uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:cisp:400.00000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","cisp","Cisplatin",400,"uM","400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","cisplat_400uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","cisplat_400uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:cisp:50.00000uM:90min:PA14:MOC_1779_1:r1","UCBPP-PA14","PA14","cisp","Cisplatin",50,"uM","50.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","cisplat_50uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","cisplat_50uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:cisp:50.00000uM:90min:PA14:MOC_1779_1:r2","UCBPP-PA14","PA14","cisp","Cisplatin",50,"uM","50.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","cisplat_50uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","cisplat_50uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:cisp:50.00000uM:90min:PA14:MOC_1779_1:r3","UCBPP-PA14","PA14","cisp","Cisplatin",50,"uM","50.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_1","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","cisplat_50uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","cisplat_50uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:clari:200.00000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","clari","Clarithromycin",200,"uM","200.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","clari_200uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","clari_200uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:clari:200.00000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","clari","Clarithromycin",200,"uM","200.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","clari_200uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","clari_200uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:clari:200.00000uM:90min:PA14:MOC_1779_2:r3","UCBPP-PA14","PA14","clari","Clarithromycin",200,"uM","200.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r3","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","clari_200uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","clari_200uM_r3_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:clari:400.00000uM:90min:PA14:MOC_1779_2:r1","UCBPP-PA14","PA14","clari","Clarithromycin",400,"uM","400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r1","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","clari_400uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","clari_400uM_r1_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
"MOC_1779:clari:400.00000uM:90min:PA14:MOC_1779_2:r2","UCBPP-PA14","PA14","clari","Clarithromycin",400,"uM","400.00000uM",90,"min","90min","poscon","reference_set","MOC_1779","r2","MOC_1779_2","PA14","total RNA","paired end","Novaseq 6000","moc1430_1779_0066_0110_2kd_counts_manuscript.csv","moc1430_1779_0066_0110_2kd_modzscore_ref_set.csv","clari_400uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.1.fastq.gz","clari_400uM_r2_Pseudomonas_aeruginosa_UCBPP-PA14_pe.2.fastq.gz"
